time	message
2026.01.27 00:00:00	Compound governor tester state reset
2026.01.27 00:00:00	Robust regime tester state reset
2026.01.27 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2026.01.27 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2026.01.27 01:00:01	Monthly risk baseline reset month=202601 equity=52646.00
2026.01.27 01:01:00	M1 micro scalp blocked spread=0.90 max=0.25 prop=yes
2026.01.27 01:05:00	M5 scalp blocked spread=0.38 max=0.35 prop=yes
2026.01.27 01:05:00	M1 micro scalp blocked spread=0.38 max=0.25 prop=yes
2026.01.27 01:06:00	M1 micro scalp blocked dir=1 hour=1 spread=0.19 adx=25.53 minAdx=18.00 adxOk=yes diGap=18.15 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=yes m5=no m5Long=no m5Short=no atr=6.41 atrRatio=1.15 atrOk=yes zone=yes hourOk=no
2026.01.27 01:07:00	M1 micro scalp blocked dir=1 hour=1 spread=0.20 adx=28.10 minAdx=18.00 adxOk=yes diGap=15.73 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=yes m5=no m5Long=no m5Short=no atr=6.41 atrRatio=1.15 atrOk=yes zone=yes hourOk=no
2026.01.27 01:08:00	M1 micro scalp blocked reason=no_setup hour=1 close=5036.29 ema21=5021.37 vwap=5027.90 low=5033.81 high=5036.33 spread=0.14 longPullback=no shortPullback=no
2026.01.27 01:09:00	M1 micro scalp blocked reason=no_setup hour=1 close=5035.74 ema21=5022.68 vwap=5028.77 low=5035.51 high=5037.48 spread=0.14 longPullback=no shortPullback=no
2026.01.27 01:10:00	M5 scalp blocked spread=0.38 max=0.35 prop=yes
2026.01.27 01:10:00	M1 micro scalp blocked spread=0.38 max=0.25 prop=yes
2026.01.27 01:11:00	M1 micro scalp blocked reason=no_setup hour=1 close=5033.40 ema21=5024.85 vwap=5029.98 low=5033.40 high=5037.71 spread=0.16 longPullback=no shortPullback=no
2026.01.27 01:12:00	M1 micro scalp blocked dir=1 hour=1 spread=0.20 adx=32.50 minAdx=18.00 adxOk=yes diGap=2.29 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=yes m5=no m5Long=no m5Short=no atr=6.28 atrRatio=1.14 atrOk=yes zone=yes hourOk=no
2026.01.27 01:13:00	M1 micro scalp blocked dir=1 hour=1 spread=0.14 adx=28.98 minAdx=18.00 adxOk=yes diGap=2.57 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=yes m5=no m5Long=no m5Short=no atr=6.23 atrRatio=1.14 atrOk=yes zone=yes hourOk=no
