time	message
2026.06.01 00:00:00	Tester chain state imported originalChallengeBalance=50000.00 testerStartBalance=49607.00 file=GoldBot/fundingpips-chain-state.csv
2026.06.01 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2026.06.01 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2026.06.01 01:01:00	Monthly risk baseline reset month=202606 equity=49607.00
2026.06.01 01:02:00	M1 micro scalp blocked spread=1.74 max=0.25 prop=yes
2026.06.01 01:03:00	M1 micro scalp blocked spread=1.63 max=0.25 prop=yes
2026.06.01 01:04:00	M1 micro scalp blocked spread=1.56 max=0.25 prop=yes
2026.06.01 01:05:00	M5 scalp blocked spread=0.62 max=0.35 prop=yes
2026.06.01 01:05:00	M1 micro scalp blocked spread=0.62 max=0.25 prop=yes
2026.06.01 01:06:00	M1 micro scalp blocked spread=0.75 max=0.25 prop=yes
2026.06.01 01:07:00	M1 micro scalp blocked spread=0.61 max=0.25 prop=yes
2026.06.01 01:08:00	M1 micro scalp blocked spread=0.61 max=0.25 prop=yes
2026.06.01 01:09:00	M1 micro scalp blocked spread=0.53 max=0.25 prop=yes
2026.06.01 01:10:00	M5 scalp blocked spread=0.54 max=0.35 prop=yes
2026.06.01 01:10:00	M1 micro scalp blocked spread=0.54 max=0.25 prop=yes
2026.06.01 01:11:00	M1 micro scalp blocked spread=0.65 max=0.25 prop=yes
2026.06.01 01:12:00	M1 micro scalp blocked spread=0.58 max=0.25 prop=yes
2026.06.01 01:13:00	M1 micro scalp blocked spread=0.54 max=0.25 prop=yes
2026.06.01 01:14:00	M1 micro scalp blocked spread=0.63 max=0.25 prop=yes
2026.06.01 01:16:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.24 avgAtr=1.58 atrRatio=2.05 min=0.75 max=1.70
2026.06.01 01:17:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.98 avgAtr=1.59 atrRatio=1.87 min=0.75 max=1.70
2026.06.01 01:18:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.77 avgAtr=1.59 atrRatio=1.74 min=0.75 max=1.70
2026.06.01 01:19:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=41.00 minAdx=18.00 adxOk=yes diGap=25.29 minDiGap=4.00 diOk=yes h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=2.71 atrRatio=1.68 atrOk=yes zone=yes hourOk=no
2026.06.01 01:20:00	M1 micro scalp blocked reason=no_setup hour=1 close=4536.42 ema21=4532.38 vwap=4527.10 low=4535.17 high=4536.63 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:21:00	M1 micro scalp blocked reason=no_setup hour=1 close=4534.63 ema21=4532.58 vwap=4527.37 low=4534.56 high=4536.55 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:22:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=42.42 minAdx=18.00 adxOk=yes diGap=11.83 minDiGap=4.00 diOk=yes h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=2.37 atrRatio=1.46 atrOk=yes zone=yes hourOk=no
2026.06.01 01:23:00	M1 micro scalp blocked reason=no_setup hour=1 close=4534.54 ema21=4532.87 vwap=4527.82 low=4533.95 high=4536.21 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:24:00	M1 micro scalp blocked reason=no_setup hour=1 close=4532.27 ema21=4532.82 vwap=4528.00 low=4531.83 high=4534.59 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:25:00	M5 scalp blocked reason=no_setup hour=1 close=4533.14 ema21=4541.38 vwap=4528.66 low=4531.36 high=4536.55 spread=0.25 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2026.06.01 01:25:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=32.00 minAdx=18.00 adxOk=yes diGap=0.78 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=2.36 atrRatio=1.43 atrOk=yes zone=yes hourOk=no
2026.06.01 01:26:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=27.95 minAdx=18.00 adxOk=yes diGap=0.68 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=2.28 atrRatio=1.38 atrOk=yes zone=yes hourOk=no
2026.06.01 01:27:00	M1 micro scalp blocked reason=no_setup hour=1 close=4532.84 ema21=4532.90 vwap=4528.37 low=4532.61 high=4533.70 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:28:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=22.87 minAdx=18.00 adxOk=yes diGap=3.59 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=2.08 atrRatio=1.25 atrOk=yes zone=yes hourOk=no
2026.06.01 01:29:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=21.09 minAdx=18.00 adxOk=yes diGap=3.11 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=1.95 atrRatio=1.17 atrOk=yes zone=yes hourOk=no
2026.06.01 01:31:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=21.61 minAdx=18.00 adxOk=yes diGap=11.84 minDiGap=4.00 diOk=yes h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=1.89 atrRatio=1.13 atrOk=yes zone=yes hourOk=no
2026.06.01 01:32:00	M1 micro scalp blocked reason=no_setup hour=1 close=4534.95 ema21=4533.29 vwap=4529.06 low=4534.09 high=4535.81 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:33:00	M1 micro scalp blocked reason=no_setup hour=1 close=4535.04 ema21=4533.44 vwap=4529.24 low=4534.68 high=4535.95 spread=0.16 longPullback=no shortPullback=no
2026.06.01 01:34:00	M1 micro scalp blocked reason=no_setup hour=1 close=4535.20 ema21=4533.60 vwap=4529.46 low=4534.52 high=4536.53 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:35:00	M5 scalp blocked reason=no_setup hour=1 close=4535.58 ema21=4540.17 vwap=4529.97 low=4532.68 high=4536.53 spread=0.25 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2026.06.01 01:35:00	M1 micro scalp blocked reason=no_setup hour=1 close=4535.58 ema21=4533.78 vwap=4529.61 low=4534.92 high=4535.85 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:36:00	M1 micro scalp blocked reason=no_setup hour=1 close=4535.46 ema21=4533.94 vwap=4529.78 low=4535.09 high=4535.90 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:37:00	M1 micro scalp blocked reason=no_setup hour=1 close=4535.81 ema21=4534.11 vwap=4529.89 low=4535.35 high=4536.39 spread=0.25 longPullback=no shortPullback=no
2026.06.01 01:38:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=32.13 minAdx=18.00 adxOk=yes diGap=5.33 minDiGap=4.00 diOk=yes h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=1.53 atrRatio=0.90 atrOk=yes zone=yes hourOk=no
2026.06.01 01:39:00	M1 micro scalp blocked reason=no_setup hour=1 close=4534.09 ema21=4534.11 vwap=4530.09 low=4533.48 high=4534.67 spread=0.25 longPullback=no shortPullback=no
