time	message
2026.05.07 00:00:00	Compound governor tester state reset
2026.05.07 00:00:00	Robust regime tester state reset
2026.05.07 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2026.05.07 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2026.05.07 01:00:04	Monthly risk baseline reset month=202605 equity=49589.00
2026.05.07 01:01:00	M1 micro scalp blocked spread=0.97 max=0.25 prop=yes
2026.05.07 01:02:00	M1 micro scalp blocked spread=1.04 max=0.25 prop=yes
2026.05.07 01:03:00	M1 micro scalp blocked spread=0.88 max=0.25 prop=yes
2026.05.07 01:04:00	M1 micro scalp blocked spread=0.83 max=0.25 prop=yes
2026.05.07 01:05:00	M5 scalp blocked spread=0.52 max=0.35 prop=yes
2026.05.07 01:05:00	M1 micro scalp blocked spread=0.52 max=0.25 prop=yes
2026.05.07 01:06:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2026.05.07 01:07:00	M1 micro scalp blocked spread=0.51 max=0.25 prop=yes
2026.05.07 01:08:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2026.05.07 01:09:00	M1 micro scalp blocked spread=0.51 max=0.25 prop=yes
2026.05.07 01:10:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.13 avgAtr=1.53 atrRatio=2.05 min=0.75 max=1.70
2026.05.07 01:11:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.28 avgAtr=1.54 atrRatio=2.13 min=0.75 max=1.70
2026.05.07 01:12:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.39 avgAtr=1.55 atrRatio=2.20 min=0.75 max=1.70
2026.05.07 01:13:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.37 avgAtr=1.54 atrRatio=2.18 min=0.75 max=1.70
2026.05.07 01:14:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.44 avgAtr=1.55 atrRatio=2.22 min=0.75 max=1.70
2026.05.07 01:16:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.94 avgAtr=1.56 atrRatio=1.88 min=0.75 max=1.70
2026.05.07 01:17:00	M1 micro scalp blocked reason=no_setup hour=1 close=4697.56 ema21=4694.26 vwap=4694.14 low=4697.44 high=4698.49 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:18:00	M1 micro scalp blocked reason=no_setup hour=1 close=4698.10 ema21=4694.61 vwap=4694.37 low=4696.75 high=4698.33 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:19:00	M1 micro scalp blocked reason=no_setup hour=1 close=4698.70 ema21=4694.98 vwap=4694.59 low=4697.93 high=4699.12 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:20:00	M1 micro scalp blocked reason=no_setup hour=1 close=4699.52 ema21=4695.39 vwap=4694.82 low=4698.26 high=4699.62 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:21:00	M1 micro scalp blocked reason=no_setup hour=1 close=4699.08 ema21=4695.73 vwap=4695.05 low=4698.56 high=4699.68 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:22:00	M1 micro scalp blocked reason=no_setup hour=1 close=4699.21 ema21=4696.04 vwap=4695.19 low=4698.87 high=4699.88 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:23:00	M1 micro scalp blocked spread=0.31 max=0.25 prop=yes
2026.05.07 01:24:00	M1 micro scalp blocked reason=no_setup hour=1 close=4697.72 ema21=4696.41 vwap=4695.42 low=4697.51 high=4698.86 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:25:00	M5 scalp blocked reason=no_setup hour=1 close=4697.86 ema21=4693.81 vwap=4694.40 low=4697.19 high=4699.88 spread=0.25 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2026.05.07 01:25:00	M1 micro scalp blocked reason=no_setup hour=1 close=4697.86 ema21=4696.54 vwap=4695.49 low=4697.19 high=4698.29 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:26:00	M1 micro scalp blocked reason=no_setup hour=1 close=4697.14 ema21=4696.60 vwap=4695.57 low=4697.09 high=4698.62 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:27:00	M1 micro scalp blocked reason=no_setup hour=1 close=4696.33 ema21=4696.57 vwap=4695.61 low=4695.50 high=4697.17 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:28:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=32.47 minAdx=18.00 adxOk=yes diGap=7.84 minDiGap=4.00 diOk=no h1=yes m15=yes m15Long=yes m15Short=no m5=yes m5Long=yes m5Short=no atr=1.31 atrRatio=0.85 atrOk=yes zone=yes hourOk=no
2026.05.07 01:29:00	M1 micro scalp blocked dir=-1 hour=1 spread=0.25 adx=33.60 minAdx=18.00 adxOk=yes diGap=17.44 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=yes m15Short=no m5=no m5Long=yes m5Short=no atr=1.48 atrRatio=0.95 atrOk=yes zone=yes hourOk=no
2026.05.07 01:31:00	M1 micro scalp blocked reason=no_setup hour=1 close=4695.64 ema21=4696.19 vwap=4695.57 low=4694.32 high=4695.66 spread=0.25 longPullback=no shortPullback=no
2026.05.07 01:32:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=30.76 minAdx=18.00 adxOk=yes diGap=0.20 minDiGap=4.00 diOk=no h1=yes m15=yes m15Long=yes m15Short=no m5=yes m5Long=yes m5Short=no atr=1.52 atrRatio=0.97 atrOk=yes zone=yes hourOk=no
2026.05.07 01:33:00	M1 micro scalp blocked dir=1 hour=1 spread=0.25 adx=30.27 minAdx=18.00 adxOk=yes diGap=12.60 minDiGap=4.00 diOk=yes h1=yes m15=yes m15Long=yes m15Short=no m5=yes m5Long=yes m5Short=no atr=1.55 atrRatio=0.99 atrOk=yes zone=yes hourOk=no
2026.05.07 01:34:00	M1 micro scalp blocked spread=0.30 max=0.25 prop=yes
